,New York,forecast,interval_low,interval_high
2020-03-09,0.0,3.082002009664263,0.0,11.398279190063477
2020-03-10,0.0,3.082002009664263,0.0,11.398279190063477
2020-03-11,1.0,3.082002009664263,0.0,11.398279190063477
2020-03-12,0.0,3.1108789954866682,0.0,11.398279190063477
2020-03-13,1.0,3.1460938283375333,0.0,11.398279190063477
2020-03-14,3.0,3.212009685380118,0.0,11.398279190063477
2020-03-15,5.0,3.3645849525928497,0.0,11.398279190063477
2020-03-16,11.0,3.6840854627745494,0.0,11.398279190063477
2020-03-17,14.0,4.3316962122917175,0.0,11.46534538269043
2020-03-18,25.0,5.431495666503906,0.0,11.688858985900879
2020-03-19,32.0,7.278647218431745,0.8622064590454102,11.748854637145996
2020-03-20,55.0,10.095866816384452,4.012186527252197,17.097105026245117
2020-03-21,48.0,14.504974910191127,7.606077194213867,27.378175735473633
2020-03-22,92.0,20.18039240155901,11.529693603515625,35.80952835083008
2020-03-23,100.0,28.14538356236049,17.446813583374023,51.17555236816406
2020-03-24,127.0,38.271540778023855,21.44740104675293,67.53633117675781
2020-03-25,149.0,51.15419932774135,28.38671112060547,86.9261474609375
2020-03-26,249.0,66.34057508196149,36.490074157714844,108.54175567626953
2020-03-27,315.0,86.73252541678292,50.044151306152344,147.55918884277344
2020-03-28,374.0,113.48727634974888,60.38420104980469,201.70423889160156
2020-03-29,430.0,148.66650172642298,79.91775512695312,263.67816162109375
2020-03-30,554.0,192.0760269165039,100.292236328125,334.4371643066406
2020-03-31,659.0,246.92957414899553,123.71202087402344,419.3268127441406
2020-04-01,732.0,313.99910409109935,149.39898681640625,514.0052490234375
2020-04-02,837.0,392.17439705984935,198.72520446777344,604.2208251953125
2020-04-03,706.0,478.7071315220424,268.7957458496094,703.59716796875
2020-04-04,591.0,562.9485255650112,343.7263488769531,747.3731079101562
2020-04-05,822.0,631.9007829938616,427.4308166503906,783.020751953125
2020-04-06,1030.0,681.5322963169643,522.1832885742188,772.7769775390625
2020-04-07,1081.0,717.1855730329241,621.6461791992188,819.5746459960938
2020-04-08,985.0,742.6313040597098,668.4872436523438,824.4581298828125
2020-04-09,973.0,761.5524989536831,648.0345458984375,901.01953125
2020-04-10,849.0,777.2937273297991,648.0250854492188,968.6010131835938
2020-04-11,927.0,789.7672293526786,596.3383178710938,993.7261352539062
2020-04-12,975.0,799.7315325055804,590.4457397460938,951.0296630859375
2020-04-13,978.0,802.9111066545759,622.009521484375,939.8502197265625
2020-04-14,882.0,796.5769653320312,703.7548217773438,954.637939453125
2020-04-15,786.0,771.5921630859375,648.9971923828125,888.7730712890625
2020-04-16,742.0,731.2632446289062,595.4364624023438,890.5784301757812
2020-04-17,1050.0,674.815185546875,548.9481811523438,761.5149536132812
2020-04-18,1046.0,633.1524222237723,512.57080078125,739.88916015625
2020-04-19,-131.0,624.9730616978237,449.6744689941406,781.7252197265625
2020-04-20,619.0,606.5749250139509,488.27142333984375,726.523193359375
2020-04-21,627.0,571.7936139787946,522.7920532226562,689.08837890625
2020-04-22,515.0,517.338644845145,448.7398986816406,643.5028076171875
2020-04-23,657.0,462.8076869419643,370.13433837890625,633.0750122070312
2020-04-24,553.0,404.46473475864957,312.7641296386719,580.45166015625
2020-04-25,435.0,370.62901088169644,281.9018859863281,541.0723876953125
2020-04-26,406.0,352.2358877999442,233.5446014404297,617.2227783203125
2020-04-27,482.0,358.94023568289623,201.42596435546875,651.407958984375
2020-04-28,335.0,369.80286952427457,156.57032775878906,646.4581909179688
2020-04-29,446.0,388.6884569440569,126.962646484375,653.2619018554688
2020-04-30,372.0,406.39500209263394,205.85916137695312,680.1448974609375
2020-05-01,369.0,410.15548270089283,326.4442138671875,629.723388671875
2020-05-02,290.0,387.5799080984933,325.6756286621094,659.9389038085938
2020-05-03,284.0,327.15999494280135,301.1067199707031,360.24334716796875
2020-05-04,353.0,313.5231366838728,275.7275695800781,362.076171875
2020-05-05,282.0,304.90218244280135,255.5321044921875,350.2756652832031
2020-05-06,569.0,298.47428458077565,244.5121612548828,350.8099060058594
2020-05-07,229.0,303.8672441755022,267.59759521484375,345.0005187988281
2020-05-08,317.0,304.4486389160156,270.9378967285156,345.62841796875
2020-05-09,221.0,304.5259813581194,247.3463897705078,351.20098876953125
2020-05-10,174.0,303.82219369070873,247.36473083496094,356.8973388671875
2020-05-11,198.0,305.5843593052455,232.8489227294922,364.8614807128906
2020-05-12,217.0,293.27713884626115,207.86135864257812,365.68841552734375
2020-05-13,204.0,280.1856122698103,167.406005859375,370.7193603515625
2020-05-14,161.0,251.37033081054688,142.83441162109375,351.15625
2020-05-15,265.0,220.8995361328125,147.38389587402344,357.96124267578125
2020-05-16,172.0,191.83921813964844,132.90048217773438,290.5732727050781
2020-05-17,126.0,174.66725049700057,117.47774505615234,200.39068603515625
2020-05-18,87.0,170.92141178676061,106.44182586669922,202.9342803955078
2020-05-19,201.0,169.41571044921875,99.3382568359375,204.3133544921875
2020-05-20,118.0,177.48925127301897,145.6668243408203,216.17483520507812
2020-05-21,90.0,170.42511422293526,132.3711700439453,217.2579345703125
2020-05-22,103.0,162.70670427594865,111.69062805175781,214.7820587158203
2020-05-23,189.0,146.87909262520927,106.37543487548828,216.5236053466797
2020-05-24,85.0,134.4331992013114,108.79627990722656,184.29278564453125
2020-05-25,99.0,125.00437927246094,108.07999420166016,141.86216735839844
2020-05-26,60.0,120.01488603864398,104.32648468017578,141.8985137939453
2020-05-27,186.0,114.72911834716797,99.97511291503906,130.90672302246094
2020-05-28,34.0,114.39244624546596,101.81568145751953,140.23577880859375
2020-05-29,107.0,114.4104483468192,92.88014221191406,135.34527587890625
2020-05-30,87.0,111.39462607247489,86.99112701416016,144.3788299560547
2020-05-31,60.0,105.12488664899554,85.10860443115234,134.05795288085938
2020-06-01,134.0,100.33951677594867,81.81981658935547,124.56334686279297
2020-06-02,53.0,97.74223327636719,82.5667724609375,121.38998413085938
2020-06-03,58.0,94.30375235421317,75.170166015625,129.54954528808594
2020-06-04,129.0,88.84874507359096,74.04878997802734,103.50395202636719
2020-06-05,62.0,87.67915998186383,74.56117248535156,102.47071075439453
2020-06-06,49.0,87.89779663085938,78.31592559814453,109.8101806640625
2020-06-07,94.0,84.48981366838727,72.20510864257812,96.85327911376953
2020-06-08,55.0,83.1913343157087,69.68112182617188,103.2603530883789
2020-06-09,35.0,80.55220140729632,68.99467468261719,91.29942321777344
2020-06-10,80.0,79.63638360159737,58.22038650512695,98.3062973022461
2020-06-11,31.0,74.93259484427315,54.15843200683594,96.27568054199219
2020-06-12,154.0,70.56994901384626,52.01472091674805,96.57164764404297
2020-06-13,18.0,68.97112873622349,52.51117706298828,86.82263946533203
2020-06-14,27.0,66.84082794189453,52.448978424072266,81.83489990234375
2020-06-15,30.0,65.78296824863979,56.16997528076172,87.83784484863281
2020-06-16,55.0,62.32551138741629,49.24980926513672,75.49829864501953
2020-06-17,26.0,61.42233548845564,40.826168060302734,84.00774383544922
2020-06-18,24.0,59.27583530970982,33.65241622924805,85.27713775634766
2020-06-19,21.0,55.15470559256418,22.887250900268555,91.8097152709961
2020-06-20,79.0,47.191134861537385,18.95171546936035,80.82138061523438
2020-06-21,36.0,42.6704169682094,19.444461822509766,77.28518676757812
2020-06-22,34.0,38.199271883283345,24.165624618530273,61.704185485839844
2020-06-23,62.0,36.097494670322966,18.766328811645508,47.278053283691406
2020-06-24,27.0,37.786078044346404,25.174901962280273,45.091880798339844
2020-06-25,41.0,40.53448758806501,24.825672149658203,47.244747161865234
2020-06-26,18.0,45.2995616367885,39.99333953857422,50.40439987182617
2020-06-27,17.0,45.791513442993164,30.846799850463867,54.10979461669922
2020-06-28,5.0,44.65932519095285,27.44844627380371,57.54318618774414
2020-06-29,18.0,41.68003409249442,18.69192123413086,61.810359954833984
2020-06-30,71.0,37.673244203839985,12.790061950683594,67.03887939453125
2020-07-01,11.0,32.95956516265869,10.142281532287598,61.61637496948242
2020-07-02,21.0,29.193719591413224,10.19802474975586,55.42327880859375
2020-07-03,73.0,26.209414345877512,16.615266799926758,40.213478088378906
2020-07-04,20.0,27.27664089202881,11.424059867858887,39.15977096557617
2020-07-05,49.0,29.35666275024414,19.283084869384766,37.741031646728516
2020-07-06,13.0,33.04660987854004,19.14719009399414,38.103485107421875
2020-07-07,24.0,37.11977413722447,30.61875343322754,44.30405807495117
2020-07-08,8.0,38.90217753819057,30.658666610717773,48.4669189453125
2020-07-09,32.0,38.975084032331196,21.5993595123291,53.7037467956543
2020-07-10,48.0,37.41481944492885,17.146183013916016,58.3143196105957
2020-07-11,12.0,34.39886433737619,14.543807029724121,56.44956588745117
2020-07-12,7.0,31.626611028398788,14.509980201721191,54.88165283203125
2020-07-13,45.0,28.182213374546595,20.767921447753906,43.732418060302734
2020-07-14,13.0,27.308976854596818,16.82485580444336,46.79176330566406
2020-07-15,19.0,25.99087197440011,21.097557067871094,31.345478057861328
2020-07-16,19.0,26.05800873892648,18.46079444885254,37.190086364746094
2020-07-17,17.0,26.965401785714285,17.15986442565918,39.6102294921875
2020-07-18,15.0,26.14391108921596,16.333518981933594,36.42050552368164
2020-07-19,17.0,25.347137587411062,15.560135841369629,37.529457092285156
2020-07-20,11.0,23.741904258728027,13.300361633300781,40.12731170654297
2020-07-21,14.0,21.858470508030482,12.004135131835938,37.0182991027832
2020-07-22,38.0,21.707380135854084,11.322073936462402,30.35502052307129
2020-07-23,36.0,22.547754287719727,12.42650032043457,31.57350730895996
2020-07-24,2.0,24.52495527267456,15.821340560913086,33.69395446777344
2020-07-25,12.0,23.879575729370117,18.348867416381836,29.693294525146484
2020-07-26,22.0,25.32597541809082,24.488595962524414,26.163354873657227
2020-07-27,15.0,27.68153190612793,27.68153190612793,27.68153190612793
2020-07-28,,14.549784660339355,14.549784660339355,14.549784660339355
2020-07-29,,13.586010932922363,13.586010932922363,13.586010932922363
2020-07-30,,12.91152572631836,12.91152572631836,12.91152572631836
2020-07-31,,20.45631217956543,20.45631217956543,20.45631217956543
2020-08-01,,17.687448501586914,17.687448501586914,17.687448501586914
2020-08-02,,25.390920639038086,25.390920639038086,25.390920639038086
2020-08-03,,26.53653335571289,26.53653335571289,26.53653335571289
