,Diamond Princess,forecast,interval_low,interval_high
2020-03-12,0.0,0.0001269817294087261,0.000125199556350708,0.000130385160446167
2020-03-13,0.0,0.0001269817294087261,0.000125199556350708,0.000130385160446167
2020-03-14,0.0,0.0001269817294087261,0.000125199556350708,0.000130385160446167
2020-03-15,0.0,9.400104522705078,0.00012606382369995117,47.00001525878906
2020-03-16,0.0,9.400104522705078,0.00012606382369995117,47.00001525878906
2020-03-17,47.0,47.000022888183594,47.0,47.00004196166992
2020-03-18,47.0,47.000022888183594,47.0,47.00004196166992
2020-03-19,47.0,47.4000129699707,47.0,48.99994659423828
2020-03-20,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-21,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-22,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-23,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-24,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-25,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-26,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-27,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-28,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-29,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-30,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-03-31,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-01,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-02,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-03,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-04,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-05,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-06,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-07,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-08,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-09,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-10,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-11,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-12,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-13,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-14,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-15,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-16,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-17,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-18,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-19,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-20,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-21,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-22,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-23,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-24,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-25,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-26,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-27,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-28,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-29,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-04-30,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-01,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-02,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-03,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-04,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-05,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-06,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-07,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-08,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-09,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-10,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-11,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-12,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-13,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-14,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-15,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-16,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-17,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-18,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-19,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-20,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-21,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-22,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-23,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-24,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-25,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-26,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-27,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-28,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-29,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-30,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-05-31,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-01,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-02,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-03,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-04,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-05,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-06,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-07,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-08,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-09,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-10,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-11,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-12,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-13,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-14,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-15,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-16,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-17,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-18,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-19,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-20,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-21,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-22,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-23,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-24,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-25,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-26,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-27,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-28,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-29,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-06-30,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-01,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-02,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-03,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-04,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-05,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-06,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-07,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-08,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-09,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-10,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-11,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-12,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-13,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-14,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-15,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-16,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-17,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-18,49.0,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-19,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-20,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-21,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-22,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-23,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-24,,48.99994659423828,48.999942779541016,48.99994659423828
2020-07-25,,48.99994659423828,48.999942779541016,48.99994659423828
