,Minnesota,forecast,interval_low,interval_high
2020-02-29,0.0,0.09409093555965181,0.09409093555965181,0.09409093555965181
2020-03-01,0.0,0.09474670156222562,0.09474670156222562,0.09474670156222562
2020-03-02,0.0,0.09334558294365895,0.09334558294365895,0.09334558294365895
2020-03-03,0.0,0.09149178208068305,0.09149178208068305,0.09149178208068305
2020-03-04,0.0,0.09099070490401474,0.09099070490401474,0.09099070490401474
2020-03-05,0.0,0.0921144617228411,0.0921144617228411,0.0921144617228411
2020-03-06,0.0,0.09361500920340284,0.09361500920340284,0.09361500920340284
2020-03-07,0.0,0.09401719407381993,0.09401719407381993,0.09401719407381993
2020-03-08,0.0,0.09304710447220889,0.09304710447220889,0.09304710447220889
2020-03-09,0.0,0.09180328088243865,0.09180328088243865,0.09180328088243865
2020-03-10,0.0,0.09149458852485483,0.09149458852485483,0.09149458852485483
2020-03-11,0.0,0.09228342380669555,0.09228342380669555,0.09228342380669555
2020-03-12,0.0,0.09329594924854204,0.09329594924854204,0.09329594924854204
2020-03-13,0.0,0.09354083024733022,0.09354083024733022,0.09354083024733022
2020-03-14,0.0,0.09286697835764034,0.09286697835764034,0.09286697835764034
2020-03-15,0.0,0.09203060209431485,0.09203060209431485,0.09203060209431485
2020-03-16,0.0,0.09184263014862101,0.09184263014862101,0.09184263014862101
2020-03-17,0.0,0.09239536786735571,0.09239536786735571,0.09239536786735571
2020-03-18,0.0,0.09307839709588941,0.09307839709588941,0.09307839709588941
2020-03-19,0.0,0.09322580309537938,0.09322580309537938,0.09322580309537938
2020-03-20,0.0,0.09275717166911321,0.09275717166911321,0.09275717166911321
2020-03-21,1.0,1.092194380077009,1.092194380077009,1.092194380077009
2020-03-22,0.0,0.0,0.0,0.0
2020-03-23,0.0,0.3729348951651062,0.3729348951651062,0.3729348951651062
2020-03-24,0.0,0.2512771769118119,0.2512771769118119,0.2512771769118119
2020-03-25,0.0,0.09989865923001838,0.09989865923001838,0.09989865923001838
2020-03-26,1.0,1.1999292467463294,1.1999292467463294,1.1999292467463294
2020-03-27,2.0,1.2723880487538193,1.2723880487538193,1.2723880487538193
2020-03-28,1.0,0.029387773256202676,0.029387773256202676,0.029387773256202676
2020-03-29,4.0,4.2684970067833525,4.2684970067833525,4.2684970067833525
2020-03-30,1.0,0.0,0.0,0.0
2020-03-31,2.0,2.5298234538534734,2.5298234538534734,2.5298234538534734
2020-04-01,5.0,4.4315486786998335,4.4315486786998335,4.4315486786998335
2020-04-02,1.0,0.0,0.0,0.0
2020-04-03,4.0,6.257162054775051,6.257162054775051,6.257162054775051
2020-04-04,2.0,0.8901137902843517,0.8901137902843517,0.8901137902843517
2020-04-05,5.0,6.025285511379776,6.025285511379776,6.025285511379776
2020-04-06,1.0,0.0,0.0,0.0
2020-04-07,4.0,5.038653308235227,5.038653308235227,5.038653308235227
2020-04-08,5.0,4.219684228656137,4.219684228656137,4.219684228656137
2020-04-09,11.0,9.613489060281683,9.613489060281683,9.613489060281683
2020-04-10,7.0,2.2071215151349675,2.2071215151349675,2.2071215151349675
2020-04-11,7.0,6.215264877553782,6.215264877553782,6.215264877553782
2020-04-12,6.0,5.574854847234155,5.574854847234155,5.574854847234155
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,9.0,13.549258214917295,13.549258214917295,13.549258214917295
2020-04-15,8.0,3.7873654553229716,3.7873654553229716,3.7873654553229716
2020-04-16,0.0,0.22290308104876644,0.22290308104876644,0.22290308104876644
2020-04-17,24.0,31.914588134438013,31.914588134438013,31.914588134438013
2020-04-18,10.0,0.0,0.0,0.0
2020-04-19,13.0,13.452370100130407,13.452370100130407,13.452370100130407
2020-04-20,9.0,4.576868792782866,4.576868792782866,4.576868792782866
2020-04-21,17.0,15.380976191489578,15.380976191489578,15.380976191489578
2020-04-22,19.0,16.60786991408708,16.60786991408708,16.60786991408708
2020-04-23,21.0,16.06696699589274,16.06696699589274,16.06696699589274
2020-04-24,21.0,19.054655262013352,19.054655262013352,19.054655262013352
2020-04-25,23.0,21.101175754232063,21.101175754232063,21.101175754232063
2020-04-26,28.0,24.085227208059926,24.085227208059926,24.085227208059926
2020-04-27,14.0,4.5135103349818895,4.5135103349818895,4.5135103349818895
2020-04-28,15.0,19.515948134626754,19.515948134626754,19.515948134626754
2020-04-29,18.0,22.252850733151522,22.252850733151522,22.252850733151522
2020-04-30,24.0,27.123911085313086,27.123911085313086,27.123911085313086
2020-05-01,27.0,26.297665023592973,26.297665023592973,26.297665023592973
2020-05-02,24.0,18.846270400367068,18.846270400367068,18.846270400367068
2020-05-03,24.0,22.856317537975727,22.856317537975727,22.856317537975727
2020-05-04,9.0,6.439456731791763,6.439456731791763,6.439456731791763
2020-05-05,28.0,36.399325706380765,36.399325706380765,36.399325706380765
2020-05-06,30.0,20.536952341926877,20.536952341926877,20.536952341926877
2020-05-07,23.0,17.69010260112572,17.69010260112572,17.69010260112572
2020-05-08,26.0,32.59368396629664,32.59368396629664,32.59368396629664
2020-05-09,24.0,24.405075737797418,24.405075737797418,24.405075737797418
2020-05-10,20.0,21.050402500420812,21.050402500420812,21.050402500420812
2020-05-11,13.0,10.8160721671997,10.8160721671997,10.8160721671997
2020-05-12,23.0,25.278093670718327,25.278093670718327,25.278093670718327
2020-05-13,24.0,23.696449617386158,23.696449617386158,23.696449617386158
2020-05-14,34.0,38.4428450112363,38.4428450112363,38.4428450112363
2020-05-15,20.0,16.032180973909007,16.032180973909007,16.032180973909007
2020-05-16,17.0,20.471965265792612,20.471965265792612,20.471965265792612
2020-05-17,22.0,22.164973081541383,22.164973081541383,22.164973081541383
2020-05-18,9.0,1.2063893659347968,1.2063893659347968,1.2063893659347968
2020-05-19,17.0,26.55617432761481,26.55617432761481,26.55617432761481
2020-05-20,29.0,33.7432482227889,33.7432482227889,33.7432482227889
2020-05-21,32.0,31.114293682228748,31.114293682228748,31.114293682228748
2020-05-22,33.0,29.85865334212528,29.85865334212528,29.85865334212528
2020-05-23,10.0,0.0,0.0,0.0
2020-05-24,17.0,22.972361523961354,22.972361523961354,22.972361523961354
2020-05-25,12.0,9.75075437508448,9.75075437508448,9.75075437508448
2020-05-26,18.0,23.894513084956433,23.894513084956433,23.894513084956433
2020-05-27,34.0,41.04114775611824,41.04114775611824,41.04114775611824
2020-05-28,35.0,29.573533695156478,29.573533695156478,29.573533695156478
2020-05-29,29.0,26.1061797063001,26.1061797063001,26.1061797063001
2020-05-30,30.0,23.95667388328088,23.95667388328088,23.95667388328088
2020-05-31,14.0,1.4329713830809752,1.4329713830809752,1.4329713830809752
2020-06-01,10.0,13.791238048557014,13.791238048557014,13.791238048557014
2020-06-02,22.0,32.54692822340134,32.54692822340134,32.54692822340134
2020-06-03,15.0,20.800666494345297,20.800666494345297,20.800666494345297
2020-06-04,29.0,44.846418886382594,44.846418886382594,44.846418886382594
2020-06-05,33.0,28.39793545984367,28.39793545984367,28.39793545984367
2020-06-06,22.0,8.828976938531762,8.828976938531762,8.828976938531762
2020-06-07,16.0,11.4831364696784,11.4831364696784,11.4831364696784
2020-06-08,11.0,9.338834723950521,9.338834723950521,9.338834723950521
2020-06-09,20.0,28.841177448744308,28.841177448744308,28.841177448744308
2020-06-10,39.0,43.25988147391334,43.25988147391334,43.25988147391334
2020-06-11,13.0,3.0181841999362504,3.0181841999362504,3.0181841999362504
2020-06-12,25.0,39.03390775114186,39.03390775114186,39.03390775114186
2020-06-13,9.0,4.021721590108555,4.021721590108555,4.021721590108555
2020-06-14,15.0,19.086798398233633,19.086798398233633,19.086798398233633
2020-06-15,6.0,3.815360240407914,3.815360240407914,3.815360240407914
2020-06-16,9.0,14.39302292259801,14.39302292259801,14.39302292259801
2020-06-17,13.0,26.066804507391588,26.066804507391588,26.066804507391588
2020-06-18,19.0,25.66325307647641,25.66325307647641,25.66325307647641
2020-06-19,17.0,14.725065153961262,14.725065153961262,14.725065153961262
2020-06-20,11.0,2.262413157093146,2.262413157093146,2.262413157093146
2020-06-21,8.0,3.4801630388606632,3.4801630388606632,3.4801630388606632
2020-06-22,4.0,5.020147537041951,5.020147537041951,5.020147537041951
2020-06-23,9.0,18.054176140148666,18.054176140148666,18.054176140148666
2020-06-24,7.0,12.574855460805315,12.574855460805315,12.574855460805315
2020-06-25,9.0,14.63563203280251,14.63563203280251,14.63563203280251
2020-06-26,5.0,5.17386977100935,5.17386977100935,5.17386977100935
2020-06-27,6.0,5.630145201640412,5.630145201640412,5.630145201640412
2020-06-28,8.0,6.00450516346738,6.00450516346738,6.00450516346738
2020-06-29,10.0,7.246939878552885,7.246939878552885,7.246939878552885
2020-06-30,6.0,5.701799893920299,5.701799893920299,5.701799893920299
2020-07-01,6.0,10.39491132619212,10.39491132619212,10.39491132619212
2020-07-02,13.0,15.672410616281038,15.672410616281038,15.672410616281038
2020-07-03,8.0,1.7934305731488882,1.7934305731488882,1.7934305731488882
2020-07-04,0.0,0.0,0.0,0.0
2020-07-05,5.0,10.171919683235899,10.171919683235899,10.171919683235899
2020-07-06,3.0,4.824913621754031,4.824913621754031,4.824913621754031
2020-07-07,3.0,8.20540908696984,8.20540908696984,8.20540908696984
2020-07-08,9.0,11.354335702645788,11.354335702645788,11.354335702645788
2020-07-09,5.0,0.33902882178417304,0.33902882178417304,0.33902882178417304
2020-07-10,5.0,5.788672368554896,5.788672368554896,5.788672368554896
2020-07-11,4.0,3.3205311356891216,3.3205311356891216,3.3205311356891216
2020-07-12,3.0,2.7529180349569407,2.7529180349569407,2.7529180349569407
2020-07-13,2.0,3.5364995534091532,3.5364995534091532,3.5364995534091532
2020-07-14,6.0,7.625808554407296,7.625808554407296,7.625808554407296
2020-07-15,10.0,9.316945377561911,9.316945377561911,9.316945377561911
2020-07-16,8.0,5.039363961427185,5.039363961427185,5.039363961427185
2020-07-17,7.0,6.1710313930976985,6.1710313930976985,6.1710313930976985
2020-07-18,5.0,3.7317030656813417,3.7317030656813417,3.7317030656813417
2020-07-19,3.0,2.7512488511401507,2.7512488511401507,2.7512488511401507
2020-07-20,4.0,5.2934218671118956,5.2934218671118956,5.2934218671118956
2020-07-21,3.0,3.8979869225041144,3.8979869225041144,3.8979869225041144
2020-07-22,,6.752710059653273,-1.7912347411779397,15.296654860484486
2020-07-23,,7.51861250178932,-1.2269014107233716,16.264126414302012
2020-07-24,,6.508450637863724,-2.6758355178658686,15.692736793593317
2020-07-25,,4.7692751913642475,-4.746688532571403,14.285238915299898
2020-07-26,,2.9777453067303377,-6.686391689348101,12.641882302808776
2020-07-27,,3.6884931748490635,-6.278860015056366,13.655846364754492
2020-07-28,,5.016838528437745,-5.0337266150010045,15.067403671876495
