,Connecticut,forecast,interval_low,interval_high
2020-03-19,2.0,0.20210754891930582,0.20210754891930582,0.20210754891930582
2020-03-20,1.0,0.0,0.0,0.0
2020-03-21,0.0,0.5143006187153979,0.5143006187153979,0.5143006187153979
2020-03-22,4.0,5.324083736277125,5.324083736277125,5.324083736277125
2020-03-23,2.0,0.0,0.0,0.0
2020-03-24,2.0,4.174907995613273,4.174907995613273,4.174907995613273
2020-03-25,7.0,6.63767887982278,6.63767887982278,6.63767887982278
2020-03-26,2.0,0.0,0.0,0.0
2020-03-27,6.0,13.38878828031816,13.38878828031816,13.38878828031816
2020-03-28,6.0,0.0,0.0,0.0
2020-03-29,1.0,0.7587358723952811,0.7587358723952811,0.7587358723952811
2020-03-30,2.0,11.773882316488082,11.773882316488082,11.773882316488082
2020-03-31,33.0,33.630073276071876,33.630073276071876,33.630073276071876
2020-04-01,16.0,0.0,0.0,0.0
2020-04-02,27.0,40.90254689469645,40.90254689469645,40.90254689469645
2020-04-03,19.0,0.0,0.0,0.0
2020-04-04,34.0,40.45934411865892,40.45934411865892,40.45934411865892
2020-04-05,24.0,4.296170206884327,4.296170206884327,4.296170206884327
2020-04-06,17.0,26.53757113735258,26.53757113735258,26.53757113735258
2020-04-07,71.0,94.18379790534377,94.18379790534377,94.18379790534377
2020-04-08,49.0,0.0,0.0,0.0
2020-04-09,54.0,80.17029790655458,80.17029790655458,80.17029790655458
2020-04-10,68.0,52.748832609877844,52.748832609877844,52.748832609877844
2020-04-11,46.0,20.325832237765805,20.325832237765805,20.325832237765805
2020-04-12,60.0,106.51778903120285,106.51778903120285,106.51778903120285
2020-04-13,48.0,32.230622249067096,32.230622249067096,32.230622249067096
2020-04-14,69.0,108.34880177204407,108.34880177204407,108.34880177204407
2020-04-15,197.0,187.4955384365502,187.4955384365502,187.4955384365502
2020-04-16,103.0,0.0,0.0,0.0
2020-04-17,65.0,164.69415605814476,164.69415605814476,164.69415605814476
2020-04-18,50.0,100.90376146647674,100.90376146647674,100.90376146647674
2020-04-19,41.0,104.72615545253552,104.72615545253552,104.72615545253552
2020-04-20,204.0,301.68372899949964,301.68372899949964,301.68372899949964
2020-04-21,92.0,0.0,0.0,0.0
2020-04-22,121.0,281.0818894187049,281.0818894187049,281.0818894187049
2020-04-23,95.0,56.61762731828508,56.61762731828508,56.61762731828508
2020-04-24,128.0,169.4517054771868,169.4517054771868,169.4517054771868
2020-04-25,98.0,84.49628823282985,84.49628823282985,84.49628823282985
2020-04-26,59.0,80.18206663806659,80.18206663806659,80.18206663806659
2020-04-27,88.0,194.41843138175355,194.41843138175355,194.41843138175355
2020-04-28,75.0,68.42480613450974,68.42480613450974,68.42480613450974
2020-04-29,82.0,140.29531798058113,140.29531798058113,140.29531798058113
2020-04-30,88.0,89.3872317645505,89.3872317645505,89.3872317645505
2020-05-01,82.0,71.04583759392372,71.04583759392372,71.04583759392372
2020-05-02,97.0,104.55844155364034,104.55844155364034,104.55844155364034
2020-05-03,0.0,0.0,0.0,0.0
2020-05-04,120.0,264.83560152253597,264.83560152253597,264.83560152253597
2020-05-05,77.0,0.0,0.0,0.0
2020-05-06,85.0,122.796355445473,122.796355445473,122.796355445473
2020-05-07,79.0,49.16180970691497,49.16180970691497,49.16180970691497
2020-05-08,77.0,47.35699897425235,47.35699897425235,47.35699897425235
2020-05-09,58.0,76.36280011498174,76.36280011498174,76.36280011498174
2020-05-10,35.0,43.308375697576274,43.308375697576274,43.308375697576274
2020-05-11,41.0,95.02102089310507,95.02102089310507,95.02102089310507
2020-05-12,33.0,48.84601479817857,48.84601479817857,48.84601479817857
2020-05-13,84.0,119.69487765174793,119.69487765174793,119.69487765174793
2020-05-14,94.0,17.651618720801693,17.651618720801693,17.651618720801693
2020-05-15,66.0,19.43967755847784,19.43967755847784,19.43967755847784
2020-05-16,54.0,62.34782221342799,62.34782221342799,62.34782221342799
2020-05-17,69.0,61.28989179411901,61.28989179411901,61.28989179411901
2020-05-18,42.0,15.843632417553373,15.843632417553373,15.843632417553373
2020-05-19,22.0,59.497195093866985,59.497195093866985,59.497195093866985
2020-05-20,57.0,101.93973410801044,101.93973410801044,101.93973410801044
2020-05-21,54.0,24.773191525329494,24.773191525329494,24.773191525329494
2020-05-22,54.0,69.96099963865835,69.96099963865835,69.96099963865835
2020-05-23,38.0,29.521889782313252,29.521889782313252,29.521889782313252
2020-05-24,18.0,35.09691495656064,35.09691495656064,35.09691495656064
2020-05-25,49.0,89.15446349401407,89.15446349401407,89.15446349401407
2020-05-26,27.0,0.0,0.0,0.0
2020-05-27,34.0,62.578288724322775,62.578288724322775,62.578288724322775
2020-05-28,23.0,7.363699093244499,7.363699093244499,7.363699093244499
2020-05-29,42.0,52.683853384726575,52.683853384726575,52.683853384726575
2020-05-30,44.0,15.179088522164317,15.179088522164317,15.179088522164317
2020-05-31,32.0,6.030985057671856,6.030985057671856,6.030985057671856
2020-06-01,26.0,31.240901431146696,31.240901431146696,31.240901431146696
2020-06-02,2.0,0.6976435621193176,0.6976435621193176,0.6976435621193176
2020-06-03,17.0,61.73616708768543,61.73616708768543,61.73616708768543
2020-06-04,18.0,6.510864758024292,6.510864758024292,6.510864758024292
2020-06-05,31.0,34.44492754741763,34.44492754741763,34.44492754741763
2020-06-06,17.0,0.0,0.0,0.0
2020-06-07,16.0,24.98648726644428,24.98648726644428,24.98648726644428
2020-06-08,13.0,11.317803266820825,11.317803266820825,11.317803266820825
2020-06-09,13.0,9.448567337286736,9.448567337286736,9.448567337286736
2020-06-10,23.0,20.045078482576557,20.045078482576557,20.045078482576557
2020-06-11,26.0,1.2216920634340482,1.2216920634340482,1.2216920634340482
2020-06-12,13.0,0.0,0.0,0.0
2020-06-13,27.0,38.22599060888269,38.22599060888269,38.22599060888269
2020-06-14,15.0,0.0,0.0,0.0
2020-06-15,3.0,17.889190213795217,17.889190213795217,17.889190213795217
2020-06-16,6.0,27.80760195873264,27.80760195873264,27.80760195873264
2020-06-17,9.0,12.100158312061193,12.100158312061193,12.100158312061193
2020-06-18,7.0,15.179666816240942,15.179666816240942,15.179666816240942
2020-06-19,12.0,17.360766341963284,17.360766341963284,17.360766341963284
2020-06-20,13.0,4.907195021313116,4.907195021313116,4.907195021313116
2020-06-21,9.0,3.91569203324096,3.91569203324096,3.91569203324096
2020-06-22,3.0,1.7983560934691203,1.7983560934691203,1.7983560934691203
2020-06-23,14.0,17.111649447819733,17.111649447819733,17.111649447819733
2020-06-24,10.0,0.0,0.0,0.0
2020-06-25,11.0,10.829301210174624,10.829301210174624,10.829301210174624
2020-06-26,9.0,2.257206495201629,2.257206495201629,2.257206495201629
2020-06-27,4.0,3.2837678014713076,3.2837678014713076,3.2837678014713076
2020-06-28,5.0,15.092131358293335,15.092131358293335,15.092131358293335
2020-06-29,4.0,3.547958564703795,3.547958564703795,3.547958564703795
2020-06-30,2.0,7.188956772658413,7.188956772658413,7.188956772658413
2020-07-01,2.0,8.159885197245503,8.159885197245503,8.159885197245503
2020-07-02,2.0,4.178109053829447,4.178109053829447,4.178109053829447
2020-07-03,9.0,10.798047950321259,10.798047950321259,10.798047950321259
2020-07-04,0.0,0.0,0.0,0.0
2020-07-05,0.0,8.967304206171795,8.967304206171795,8.967304206171795
2020-07-06,3.0,1.1549271354566555,1.1549271354566555,1.1549271354566555
2020-07-07,0.0,0.0,0.0,0.0
2020-07-08,5.0,8.72081767254484,8.72081767254484,8.72081767254484
2020-07-09,5.0,0.0,0.0,0.0
2020-07-10,0.0,0.0,0.0,0.0
2020-07-11,0.0,5.40953948006161,5.40953948006161,5.40953948006161
2020-07-12,0.0,0.0,0.0,0.0
2020-07-13,23.0,24.817974195611253,24.817974195611253,24.817974195611253
2020-07-14,1.0,0.0,0.0,0.0
2020-07-15,8.0,32.75778219748614,32.75778219748614,32.75778219748614
2020-07-16,9.0,0.0,0.0,0.0
2020-07-17,7.0,4.333326302480041,4.333326302480041,4.333326302480041
2020-07-18,0.0,7.8663005523319605,7.8663005523319605,7.8663005523319605
2020-07-19,0.0,9.54377914368301,9.54377914368301,9.54377914368301
2020-07-20,10.0,21.515827991797373,21.515827991797373,21.515827991797373
2020-07-21,0.0,0.0,0.0,0.0
2020-07-22,,7.488346569600246,-28.933778119700982,43.910471258901474
2020-07-23,,4.527090595021882,-32.920145267264175,41.97432645730794
2020-07-24,,5.393280423590621,-32.803885051134216,43.590445898315465
2020-07-25,,4.868358217508344,-33.49504772298319,43.231764157999876
2020-07-26,,0.23634244847889363,-39.135170122235394,39.60785501919318
2020-07-27,,4.161157618119523,-40.4890370732168,48.81135230945585
2020-07-28,,1.7963652199300402,-44.69983658466739,48.292567024527465
