,New York,forecast,interval_low,interval_high
2020-03-07,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0
2020-03-11,1.0,0.969948795280049,0.969948795280049,0.969948795280049
2020-03-12,0.0,0.0,0.0,0.0
2020-03-13,1.0,1.0709825141281037,1.0709825141281037,1.0709825141281037
2020-03-14,3.0,2.550875485584287,2.550875485584287,2.550875485584287
2020-03-15,5.0,3.0764586172299913,3.0764586172299913,3.0764586172299913
2020-03-16,11.0,8.079488168162847,8.079488168162847,8.079488168162847
2020-03-17,14.0,7.668131886742357,7.668131886742357,7.668131886742357
2020-03-18,25.0,18.307410057509028,18.307410057509028,18.307410057509028
2020-03-19,32.0,20.33272891109881,20.33272891109881,20.33272891109881
2020-03-20,55.0,42.4312760801677,42.4312760801677,42.4312760801677
2020-03-21,48.0,25.089262420144124,25.089262420144124,25.089262420144124
2020-03-22,92.0,83.65884708895965,83.65884708895965,83.65884708895965
2020-03-23,100.0,71.02131269920028,71.02131269920028,71.02131269920028
2020-03-24,127.0,103.9481396623792,103.9481396623792,103.9481396623792
2020-03-25,149.0,126.79076566363248,126.79076566363248,126.79076566363248
2020-03-26,249.0,230.11192893985816,230.11192893985816,230.11192893985816
2020-03-27,315.0,244.44970532826034,244.44970532826034,244.44970532826034
2020-03-28,374.0,285.69630064463735,285.69630064463735,285.69630064463735
2020-03-29,430.0,350.9903138202183,350.9903138202183,350.9903138202183
2020-03-30,554.0,492.93122368761095,492.93122368761095,492.93122368761095
2020-03-31,659.0,569.0394972204369,569.0394972204369,569.0394972204369
2020-04-01,732.0,636.9953676268095,636.9953676268095,636.9953676268095
2020-04-02,837.0,781.7060690553183,781.7060690553183,781.7060690553183
2020-04-03,706.0,671.1243786207608,671.1243786207608,671.1243786207608
2020-04-04,591.0,751.853669580529,751.853669580529,751.853669580529
2020-04-05,822.0,1148.802927794387,1148.802927794387,1148.802927794387
2020-04-06,1030.0,1186.6071196696234,1186.6071196696234,1186.6071196696234
2020-04-07,1081.0,1060.971410648762,1060.971410648762,1060.971410648762
2020-04-08,985.0,962.809256281308,962.809256281308,962.809256281308
2020-04-09,973.0,1071.2723189595104,1071.2723189595104,1071.2723189595104
2020-04-10,849.0,968.2272957477883,968.2272957477883,968.2272957477883
2020-04-11,927.0,1110.3840401616246,1110.3840401616246,1110.3840401616246
2020-04-12,975.0,1055.559817111061,1055.559817111061,1055.559817111061
2020-04-13,978.0,955.7912522438933,955.7912522438933,955.7912522438933
2020-04-14,882.0,821.4754931407314,821.4754931407314,821.4754931407314
2020-04-15,786.0,772.6816714557801,772.6816714557801,772.6816714557801
2020-04-16,742.0,770.3823374088001,770.3823374088001,770.3823374088001
2020-04-17,1050.0,1061.2813594506258,1061.2813594506258,1061.2813594506258
2020-04-18,1046.0,769.0498149382895,769.0498149382895,769.0498149382895
2020-04-19,-131.0,0.0,0.0,0.0
2020-04-20,619.0,1300.5633903400908,1300.5633903400908,1300.5633903400908
2020-04-21,627.0,697.1710542014573,697.1710542014573,697.1710542014573
2020-04-22,515.0,342.3725249769028,342.3725249769028,342.3725249769028
2020-04-23,657.0,603.3362993819367,603.3362993819367,603.3362993819367
2020-04-24,553.0,386.32142344900416,386.32142344900416,386.32142344900416
2020-04-25,435.0,320.2061560955607,320.2061560955607,320.2061560955607
2020-04-26,406.0,401.54032317223,401.54032317223,401.54032317223
2020-04-27,482.0,492.17861641184675,492.17861641184675,492.17861641184675
2020-04-28,335.0,268.03100089445536,268.03100089445536,268.03100089445536
2020-04-29,446.0,491.8031927132296,491.8031927132296,491.8031927132296
2020-04-30,372.0,347.457718628417,347.457718628417,347.457718628417
2020-05-01,369.0,387.5815024778797,387.5815024778797,387.5815024778797
2020-05-02,290.0,326.52798250958347,326.52798250958347,326.52798250958347
2020-05-03,284.0,372.7559482720486,372.7559482720486,372.7559482720486
2020-05-04,353.0,432.2695326298224,432.2695326298224,432.2695326298224
2020-05-05,282.0,276.238726100125,276.238726100125,276.238726100125
2020-05-06,569.0,594.052339573207,594.052339573207,594.052339573207
2020-05-07,229.0,23.44922953163612,23.44922953163612,23.44922953163612
2020-05-08,317.0,364.5939613788542,364.5939613788542,364.5939613788542
2020-05-09,221.0,239.61550571104704,239.61550571104704,239.61550571104704
2020-05-10,174.0,219.47111419276405,219.47111419276405,219.47111419276405
2020-05-11,198.0,270.50935488928826,270.50935488928826,270.50935488928826
2020-05-12,217.0,240.5112834278711,240.5112834278711,240.5112834278711
2020-05-13,204.0,180.77560710314964,180.77560710314964,180.77560710314964
2020-05-14,161.0,130.68709328946545,130.68709328946545,130.68709328946545
2020-05-15,265.0,256.09290836010473,256.09290836010473,256.09290836010473
2020-05-16,172.0,68.81843534151618,68.81843534151618,68.81843534151618
2020-05-17,126.0,85.51751938529779,85.51751938529779,85.51751938529779
2020-05-18,87.0,99.41385222685616,99.41385222685616,99.41385222685616
2020-05-19,201.0,234.89305394647238,234.89305394647238,234.89305394647238
2020-05-20,118.0,52.81448834028343,52.81448834028343,52.81448834028343
2020-05-21,90.0,86.04675702343506,86.04675702343506,86.04675702343506
2020-05-22,103.0,142.06216626449117,142.06216626449117,142.06216626449117
2020-05-23,189.0,210.75901925834225,210.75901925834225,210.75901925834225
2020-05-24,85.0,32.54408785554124,32.54408785554124,32.54408785554124
2020-05-25,99.0,131.42083978612737,131.42083978612737,131.42083978612737
2020-05-26,60.0,95.92265436039952,95.92265436039952,95.92265436039952
2020-05-27,186.0,235.57470287277258,235.57470287277258,235.57470287277258
2020-05-28,34.0,0.0,0.0,0.0
2020-05-29,107.0,157.55125989452654,157.55125989452654,157.55125989452654
2020-05-30,87.0,91.06144417545049,91.06144417545049,91.06144417545049
2020-05-31,60.0,51.98601853833074,51.98601853833074,51.98601853833074
2020-06-01,134.0,144.6543413794185,144.6543413794185,144.6543413794185
2020-06-02,53.0,0.0,0.0,0.0
2020-06-03,58.0,57.429679027559374,57.429679027559374,57.429679027559374
2020-06-04,129.0,132.74107251606983,132.74107251606983,132.74107251606983
2020-06-05,62.0,0.0,0.0,0.0
2020-06-06,49.0,40.29084615938266,40.29084615938266,40.29084615938266
2020-06-07,94.0,111.96079051326416,111.96079051326416,111.96079051326416
2020-06-08,55.0,34.65363543442028,34.65363543442028,34.65363543442028
2020-06-09,35.0,46.187616927595,46.187616927595,46.187616927595
2020-06-10,80.0,117.37019056564225,117.37019056564225,117.37019056564225
2020-06-11,31.0,29.726395462659596,29.726395462659596,29.726395462659596
2020-06-12,154.0,185.97603397423552,185.97603397423552,185.97603397423552
2020-06-13,18.0,0.0,0.0,0.0
2020-06-14,27.0,68.72212993660561,68.72212993660561,68.72212993660561
2020-06-15,30.0,80.36074383887339,80.36074383887339,80.36074383887339
2020-06-16,55.0,79.55447493340563,79.55447493340563,79.55447493340563
2020-06-17,26.0,17.85277732334925,17.85277732334925,17.85277732334925
2020-06-18,24.0,29.390727441039395,29.390727441039395,29.390727441039395
2020-06-19,21.0,21.98876142380892,21.98876142380892,21.98876142380892
2020-06-20,79.0,69.0254858746859,69.0254858746859,69.0254858746859
2020-06-21,36.0,0.0,0.0,0.0
2020-06-22,34.0,1.2524010496680944,1.2524010496680944,1.2524010496680944
2020-06-23,62.0,42.56123960996703,42.56123960996703,42.56123960996703
2020-06-24,27.0,0.0,0.0,0.0
2020-06-25,41.0,36.265226985666516,36.265226985666516,36.265226985666516
2020-06-26,18.0,17.265573826009017,17.265573826009017,17.265573826009017
2020-06-27,17.0,40.10664744127748,40.10664744127748,40.10664744127748
2020-06-28,5.0,37.46613297119581,37.46613297119581,37.46613297119581
2020-06-29,18.0,60.35456652288875,60.35456652288875,60.35456652288875
2020-06-30,71.0,101.01814780559263,101.01814780559263,101.01814780559263
2020-07-01,11.0,0.0,0.0,0.0
2020-07-02,21.0,47.80358813121835,47.80358813121835,47.80358813121835
2020-07-03,73.0,94.55468350994825,94.55468350994825,94.55468350994825
2020-07-04,20.0,0.0,0.0,0.0
2020-07-05,49.0,50.52798097360101,50.52798097360101,50.52798097360101
2020-07-06,13.0,0.0,0.0,0.0
2020-07-07,24.0,25.93943612361049,25.93943612361049,25.93943612361049
2020-07-08,8.0,1.5285014455005772,1.5285014455005772,1.5285014455005772
2020-07-09,32.0,31.553769142152078,31.553769142152078,31.553769142152078
2020-07-10,48.0,27.822078924679538,27.822078924679538,27.822078924679538
2020-07-11,12.0,0.0,0.0,0.0
2020-07-12,7.0,8.233901089598586,8.233901089598586,8.233901089598586
2020-07-13,45.0,57.8327122212478,57.8327122212478,57.8327122212478
2020-07-14,13.0,0.0,0.0,0.0
2020-07-15,19.0,28.250115926568792,28.250115926568792,28.250115926568792
2020-07-16,19.0,33.02657325331635,33.02657325331635,33.02657325331635
2020-07-17,17.0,29.666222786669795,29.666222786669795,29.666222786669795
2020-07-18,15.0,29.601723853779255,29.601723853779255,29.601723853779255
2020-07-19,,30.165308463907497,-159.09955111595212,219.43016804376714
2020-07-20,,30.239779452467165,-163.61524695019992,224.09480585513424
2020-07-21,,26.68501011938567,-168.71966394406053,222.0896841828319
2020-07-22,,25.340204914623403,-181.78976166185691,232.4701714911037
2020-07-23,,23.07387499928076,-198.2281405073527,244.37589050591419
2020-07-24,,19.853615615583806,-217.3709224880166,257.07815371918423
2020-07-25,,17.02170854313268,-242.37754137302258,276.42095845928793
