,District of Columbia,forecast,interval_low,interval_high
2020-03-19,9.0,0.0,0.0,0.0
2020-03-20,31.0,27.488236085686996,27.488236085686996,27.488236085686996
2020-03-21,27.0,0.0,0.0,0.0
2020-03-22,4.0,0.0,0.0,0.0
2020-03-23,18.0,52.01061361700803,52.01061361700803,52.01061361700803
2020-03-24,21.0,1.7152705886683108,1.7152705886683108,1.7152705886683108
2020-03-25,46.0,43.06452556204208,43.06452556204208,43.06452556204208
2020-03-26,44.0,5.012982901036509,5.012982901036509,5.012982901036509
2020-03-27,40.0,33.25304027179238,33.25304027179238,33.25304027179238
2020-03-28,33.0,31.74852120681772,31.74852120681772,31.74852120681772
2020-03-29,38.0,42.165504228596234,42.165504228596234,42.165504228596234
2020-03-30,59.0,54.64296837386369,54.64296837386369,54.64296837386369
2020-03-31,94.0,63.06364822924576,63.06364822924576,63.06364822924576
2020-04-01,91.0,30.426154553225736,30.426154553225736,30.426154553225736
2020-04-02,67.0,51.91539703728846,51.91539703728846,51.91539703728846
2020-04-03,104.0,127.65053587282723,127.65053587282723,127.65053587282723
2020-04-04,145.0,83.34384878568248,83.34384878568248,83.34384878568248
2020-04-05,100.0,23.257652805967652,23.257652805967652,23.257652805967652
2020-04-06,95.0,150.70050448703995,150.70050448703995,150.70050448703995
2020-04-07,114.0,129.39261470569278,129.39261470569278,129.39261470569278
2020-04-08,229.0,209.13397988614307,209.13397988614307,209.13397988614307
2020-04-09,83.0,0.0,0.0,0.0
2020-04-10,137.0,336.8554775470774,336.8554775470774,336.8554775470774
2020-04-11,118.0,64.40630936586724,64.40630936586724,64.40630936586724
2020-04-12,97.0,126.7463910610335,126.7463910610335,126.7463910610335
2020-04-13,80.0,146.87239635531768,146.87239635531768,146.87239635531768
2020-04-14,103.0,158.5986589159257,158.5986589159257,158.5986589159257
2020-04-15,139.0,149.43746906505945,149.43746906505945,149.43746906505945
2020-04-16,153.0,102.51527639885025,102.51527639885025,102.51527639885025
2020-04-17,126.0,99.08201489521238,99.08201489521238,99.08201489521238
2020-04-18,190.0,217.47762687313104,217.47762687313104,217.47762687313104
2020-04-19,127.0,16.997980844587232,16.997980844587232,16.997980844587232
2020-04-20,134.0,210.2574532571996,210.2574532571996,210.2574532571996
2020-04-21,171.0,176.0571097424079,176.0571097424079,176.0571097424079
2020-04-22,108.0,59.81905678758219,59.81905678758219,59.81905678758219
2020-04-23,155.0,266.5038812702502,266.5038812702502,266.5038812702502
2020-04-24,167.0,116.74564693919882,116.74564693919882,116.74564693919882
2020-04-25,171.0,158.95351519517072,158.95351519517072,158.95351519517072
2020-04-26,142.0,134.98887186602337,134.98887186602337,134.98887186602337
2020-04-27,51.0,90.97214304723536,90.97214304723536,90.97214304723536
2020-04-28,102.0,268.67495539701156,268.67495539701156,268.67495539701156
2020-04-29,112.0,79.83676472162338,79.83676472162338,79.83676472162338
2020-04-30,217.0,232.23158650625442,232.23158650625442,232.23158650625442
2020-05-01,335.0,184.16911966247775,184.16911966247775,184.16911966247775
2020-05-02,139.0,0.0,0.0,0.0
2020-05-03,219.0,443.7786278621526,443.7786278621526,443.7786278621526
2020-05-04,154.0,16.2894730774737,16.2894730774737,16.2894730774737
2020-05-05,152.0,241.27858083716157,241.27858083716157,241.27858083716157
2020-05-06,139.0,193.64237141411013,193.64237141411013,193.64237141411013
2020-05-07,193.0,255.78383278724328,255.78383278724328,255.78383278724328
2020-05-08,245.0,215.6318116401841,215.6318116401841,215.6318116401841
2020-05-09,203.0,107.21647612174426,107.21647612174426,107.21647612174426
2020-05-10,170.0,215.72820245270375,215.72820245270375,215.72820245270375
2020-05-11,117.0,157.23334393299896,157.23334393299896,157.23334393299896
2020-05-12,96.0,193.51180603496886,193.51180603496886,193.51180603496886
2020-05-13,99.0,179.863035137202,179.863035137202,179.863035137202
2020-05-14,152.0,205.09995014058848,205.09995014058848,205.09995014058848
2020-05-15,135.0,97.35860056402993,97.35860056402993,97.35860056402993
2020-05-16,171.0,199.72176810975526,199.72176810975526,199.72176810975526
2020-05-17,81.0,16.06825931309882,16.06825931309882,16.06825931309882
2020-05-18,147.0,262.844815934422,262.844815934422,262.844815934422
2020-05-19,164.0,73.64502779784335,73.64502779784335,73.64502779784335
2020-05-20,117.0,75.05222691702491,75.05222691702491,75.05222691702491
2020-05-21,237.0,310.9917767987517,310.9917767987517,310.9917767987517
2020-05-22,105.0,0.0,0.0,0.0
2020-05-23,73.0,246.0234910004109,246.0234910004109,246.0234910004109
2020-05-24,144.0,214.96534983347806,214.96534983347806,214.96534983347806
2020-05-25,115.0,29.336432663930367,29.336432663930367,29.336432663930367
2020-05-26,109.0,172.65343154616056,172.65343154616056,172.65343154616056
2020-05-27,72.0,91.64614310337579,91.64614310337579,91.64614310337579
2020-05-28,86.0,160.2453633492338,160.2453633492338,160.2453633492338
2020-05-29,46.0,37.868115916576,37.868115916576,37.868115916576
2020-05-30,179.0,247.4877924515834,247.4877924515834,247.4877924515834
2020-05-31,84.0,0.0,0.0,0.0
2020-06-01,56.0,163.8779917798376,163.8779917798376,163.8779917798376
2020-06-02,29.0,76.48936418369728,76.48936418369728,76.48936418369728
2020-06-03,130.0,173.07938668702872,173.07938668702872,173.07938668702872
2020-06-04,104.0,0.0,0.0,0.0
2020-06-05,79.0,92.57786218534252,92.57786218534252,92.57786218534252
2020-06-06,70.0,108.66282480934062,108.66282480934062,108.66282480934062
2020-06-07,63.0,61.09582541874033,61.09582541874033,61.09582541874033
2020-06-08,57.0,67.31040175633674,67.31040175633674,67.31040175633674
2020-06-09,85.0,97.32137403986764,97.32137403986764,97.32137403986764
2020-06-10,63.0,31.98419099944102,31.98419099944102,31.98419099944102
2020-06-11,52.0,80.16613783950206,80.16613783950206,80.16613783950206
2020-06-12,65.0,79.95476305450421,79.95476305450421,79.95476305450421
2020-06-13,55.0,31.17323914294008,31.17323914294008,31.17323914294008
2020-06-14,58.0,69.11631141018695,69.11631141018695,69.11631141018695
2020-06-15,32.0,24.626297955219155,24.626297955219155,24.626297955219155
2020-06-16,19.0,58.73484512014509,58.73484512014509,58.73484512014509
2020-06-17,29.0,56.93555053176295,56.93555053176295,56.93555053176295
2020-06-18,56.0,47.80000568436783,47.80000568436783,47.80000568436783
2020-06-19,49.0,8.325078454158309,8.325078454158309,8.325078454158309
2020-06-20,32.0,28.357874846445153,28.357874846445153,28.357874846445153
2020-06-21,36.0,49.53473932911282,49.53473932911282,49.53473932911282
2020-06-22,38.0,21.22401749080345,21.22401749080345,21.22401749080345
2020-06-23,36.0,24.35233187067984,24.35233187067984,24.35233187067984
2020-06-24,34.0,31.892488711299485,31.892488711299485,31.892488711299485
2020-06-25,31.0,31.10098689697057,31.10098689697057,31.10098689697057
2020-06-26,26.0,26.408422013360607,26.408422013360607,26.408422013360607
2020-06-27,31.0,33.95007280994965,33.95007280994965,33.95007280994965
2020-06-28,32.0,21.38048625337132,21.38048625337132,21.38048625337132
2020-06-29,44.0,37.23971772528199,37.23971772528199,37.23971772528199
2020-06-30,35.0,8.73127801367334,8.73127801367334,8.73127801367334
2020-07-01,38.0,39.64843949395392,39.64843949395392,39.64843949395392
2020-07-02,25.0,12.12684116141924,12.12684116141924,12.12684116141924
2020-07-03,45.0,57.24094267883033,57.24094267883033,57.24094267883033
2020-07-04,12.0,0.0,0.0,0.0
2020-07-05,35.0,80.17503520041052,80.17503520041052,80.17503520041052
2020-07-06,33.0,3.9024457375064543,3.9024457375064543,3.9024457375064543
2020-07-07,54.0,49.831711244661136,49.831711244661136,49.831711244661136
2020-07-08,73.0,35.701982636123454,35.701982636123454,35.701982636123454
2020-07-09,37.0,0.0,0.0,0.0
2020-07-10,64.0,102.51342539917533,102.51342539917533,102.51342539917533
2020-07-11,58.0,7.2654132826456745,7.2654132826456745,7.2654132826456745
2020-07-12,46.0,44.35863084737876,44.35863084737876,44.35863084737876
2020-07-13,59.0,77.30377552344058,77.30377552344058,77.30377552344058
2020-07-14,40.0,21.47267778470599,21.47267778470599,21.47267778470599
2020-07-15,80.0,112.54722293753552,112.54722293753552,112.54722293753552
2020-07-16,50.0,0.0,0.0,0.0
2020-07-17,39.0,76.33351376845758,76.33351376845758,76.33351376845758
2020-07-18,79.0,101.41458168004601,101.41458168004601,101.41458168004601
2020-07-19,,56.28142167990647,-7.32832017053353,119.89116353034647
2020-07-20,,63.19450417819311,-3.978459794774942,130.36746815116115
2020-07-21,,58.39978073272848,-11.462007332572476,128.26156879802943
2020-07-22,,59.429078291257035,-12.043181290475978,130.90133787299004
2020-07-23,,60.199343014540645,-12.343352008492289,132.7420380375736
2020-07-24,,58.32825453326569,-17.7812856790689,134.43779474560029
2020-07-25,,64.16026971928059,-15.690303450303134,144.01084288886432
