,Utah,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,0.025519551642277243,0.025519551642277243,0.025519551642277243
2020-01-25,0.0,0.0380193950343763,0.0380193950343763,0.0380193950343763
2020-01-26,0.0,0.05711554992286583,0.05711554992286583,0.05711554992286583
2020-01-27,0.0,0.08244689765142972,0.08244689765142972,0.08244689765142972
2020-01-28,0.0,0.08741272227185912,0.08741272227185912,0.08741272227185912
2020-01-29,0.0,0.1104590087427158,0.1104590087427158,0.1104590087427158
2020-01-30,0.0,0.1374322448310822,0.1374322448310822,0.1374322448310822
2020-01-31,0.0,0.152736824227835,0.152736824227835,0.152736824227835
2020-02-01,0.0,0.14822136245082984,0.14822136245082984,0.14822136245082984
2020-02-02,0.0,0.13331638923495406,0.13331638923495406,0.13331638923495406
2020-02-03,0.0,0.121218759443965,0.121218759443965,0.121218759443965
2020-02-04,0.0,0.11686973430515864,0.11686973430515864,0.11686973430515864
2020-02-05,0.0,0.11899065993019503,0.11899065993019503,0.11899065993019503
2020-02-06,0.0,0.12403052888595509,0.12403052888595509,0.12403052888595509
2020-02-07,0.0,0.12833168344758153,0.12833168344758153,0.12833168344758153
2020-02-08,0.0,0.12974545500561954,0.12974545500561954,0.12974545500561954
2020-02-09,0.0,0.12845623356099545,0.12845623356099545,0.12845623356099545
2020-02-10,0.0,0.1261704080204747,0.1261704080204747,0.1261704080204747
2020-02-11,0.0,0.12451719643785762,0.12451719643785762,0.12451719643785762
2020-02-12,0.0,0.1241416589973365,0.1241416589973365,0.1241416589973365
2020-02-13,0.0,0.12476335733925767,0.12476335733925767,0.12476335733925767
2020-02-14,0.0,0.12568241541851521,0.12568241541851521,0.12568241541851521
2020-02-15,0.0,0.12629289414591643,0.12629289414591643,0.12629289414591643
2020-02-16,0.0,0.1263724352105231,0.1263724352105231,0.1263724352105231
2020-02-17,0.0,0.12607056313325335,0.12607056313325335,0.12607056313325335
2020-02-18,0.0,0.12569211395880484,0.12569211395880484,0.12569211395880484
2020-02-19,0.0,0.12547101502382713,0.12547101502382713,0.12547101502382713
2020-02-20,0.0,0.12546894799118677,0.12546894799118677,0.12546894799118677
2020-02-21,0.0,0.12560642381355583,0.12560642381355583,0.12560642381355583
2020-02-22,0.0,0.1257577142437523,0.1257577142437523,0.1257577142437523
2020-02-23,0.0,0.12583554800707986,0.12583554800707986,0.12583554800707986
2020-02-24,0.0,0.12582446464373015,0.12582446464373015,0.12582446464373015
2020-02-25,0.0,0.1257630848840946,0.1257630848840946,0.1257630848840946
2020-02-26,0.0,0.12570324080362738,0.12570324080362738,0.12570324080362738
2020-02-27,0.0,0.1256768778139042,0.1256768778139042,0.1256768778139042
2020-02-28,0.0,0.12568601558863765,0.12568601558863765,0.12568601558863765
2020-02-29,0.0,0.12571266242254564,0.12571266242254564,0.12571266242254564
2020-03-01,0.0,0.1257359206171202,0.1257359206171202,0.1257359206171202
2020-03-02,0.0,0.12574439451328107,0.12574439451328107,0.12574439451328107
2020-03-03,0.0,0.12573890124979734,0.12573890124979734,0.12573890124979734
2020-03-04,0.0,0.1257275502051714,0.1257275502051714,0.1257275502051714
2020-03-05,0.0,0.12571865865750678,0.12571865865750678,0.12571865865750678
2020-03-06,0.0,0.12571615481431986,0.12571615481431986,0.12571615481431986
2020-03-07,0.0,0.12571905498224184,0.12571905498224184,0.12571905498224184
2020-03-08,0.0,0.12572380074202547,0.12572380074202547,0.12572380074202547
2020-03-09,0.0,0.12572713649829725,0.12572713649829725,0.12572713649829725
2020-03-10,0.0,0.125727767059915,0.125727767059915,0.125727767059915
2020-03-11,0.0,0.12572634229869625,0.12572634229869625,0.12572634229869625
2020-03-12,0.0,0.12572439045577896,0.12572439045577896,0.12572439045577896
2020-03-13,0.0,0.12572316542794218,0.12572316542794218,0.12572316542794218
2020-03-14,0.0,0.1257230661256195,0.1257230661256195,0.1257230661256195
2020-03-15,0.0,0.12572373346457485,0.12572373346457485,0.12572373346457485
2020-03-16,0.0,0.12572452357974884,0.12572452357974884,0.12572452357974884
2020-03-17,0.0,0.12572496212912856,0.12572496212912856,0.12572496212912856
2020-03-18,0.0,0.12572493982110944,0.12572493982110944,0.12572493982110944
2020-03-19,0.0,0.12572463786473873,0.12572463786473873,0.12572463786473873
2020-03-20,0.0,0.12572432292707172,0.12572432292707172,0.12572432292707172
2020-03-21,0.0,0.12572417088695398,0.12572417088695398,0.12572417088695398
2020-03-22,1.0,1.1257242045849205,1.1257242045849205,1.1257242045849205
2020-03-23,0.0,0.0,0.0,0.0
2020-03-24,0.0,0.08626948778948855,0.08626948778948855,0.08626948778948855
2020-03-25,0.0,0.3453898514211827,0.3453898514211827,0.3453898514211827
2020-03-26,0.0,0.5009152788709634,0.5009152788709634,0.5009152788709634
2020-03-27,0.0,0.2228279065973153,0.2228279065973153,0.2228279065973153
2020-03-28,0.0,0.43425709017391334,0.43425709017391334,0.43425709017391334
2020-03-29,1.0,1.4004765615461665,1.4004765615461665,1.4004765615461665
2020-03-30,2.0,1.1225979294733022,1.1225979294733022,1.1225979294733022
2020-03-31,1.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0
2020-04-02,2.0,2.7954237257853367,2.7954237257853367,2.7954237257853367
2020-04-03,0.0,0.0,0.0,0.0
2020-04-04,1.0,1.957284201813123,1.957284201813123,1.957284201813123
2020-04-05,0.0,0.502076253873647,0.502076253873647,0.502076253873647
2020-04-06,5.0,6.838446693061222,6.838446693061222,6.838446693061222
2020-04-07,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.7557461358823344,0.7557461358823344,0.7557461358823344
2020-04-09,0.0,1.4182662755373365,1.4182662755373365,1.4182662755373365
2020-04-10,4.0,6.129812526695979,6.129812526695979,6.129812526695979
2020-04-11,1.0,0.0,0.0,0.0
2020-04-12,0.0,0.3404122476380038,0.3404122476380038,0.3404122476380038
2020-04-13,-5.0,0.0,0.0,0.0
2020-04-14,5.0,12.856213631281538,12.856213631281538,12.856213631281538
2020-04-15,2.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,3.0,3.1816555706556064,3.1816555706556064,3.1816555706556064
2020-04-18,2.0,1.18450993229182,1.18450993229182,1.18450993229182
2020-04-19,2.0,0.0,0.0,0.0
2020-04-20,1.0,0.0,0.0,0.0
2020-04-21,4.0,5.607424109698268,5.607424109698268,5.607424109698268
2020-04-22,0.0,0.0,0.0,0.0
2020-04-23,3.0,5.642474189393875,5.642474189393875,5.642474189393875
2020-04-24,4.0,3.5853375644963226,3.5853375644963226,3.5853375644963226
2020-04-25,2.0,0.1671783602722916,0.1671783602722916,0.1671783602722916
2020-04-26,0.0,0.0,0.0,0.0
2020-04-27,0.0,3.055524652321033,3.055524652321033,3.055524652321033
2020-04-28,0.0,2.939159174810737,2.939159174810737,2.939159174810737
2020-04-29,4.0,6.188462162116874,6.188462162116874,6.188462162116874
2020-04-30,1.0,0.0,0.0,0.0
2020-05-01,0.0,0.4865421653124329,0.4865421653124329,0.4865421653124329
2020-05-02,3.0,4.5450376916921,4.5450376916921,4.5450376916921
2020-05-03,1.0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0
2020-05-05,6.0,7.45605630619572,7.45605630619572,7.45605630619572
2020-05-06,2.0,0.0,0.0,0.0
2020-05-07,3.0,2.240114570101039,2.240114570101039,2.240114570101039
2020-05-08,0.0,0.0,0.0,0.0
2020-05-09,5.0,8.475057422625046,8.475057422625046,8.475057422625046
2020-05-10,1.0,0.0,0.0,0.0
2020-05-11,1.0,2.5823471913304696,2.5823471913304696,2.5823471913304696
2020-05-12,5.0,7.139866633868717,7.139866633868717,7.139866633868717
2020-05-13,2.0,0.46614043815900175,0.46614043815900175,0.46614043815900175
2020-05-14,0.0,0.0,0.0,0.0
2020-05-15,2.0,4.746474056817981,4.746474056817981,4.746474056817981
2020-05-16,1.0,2.126022505681318,2.126022505681318,2.126022505681318
2020-05-17,2.0,2.5821191843957596,2.5821191843957596,2.5821191843957596
2020-05-18,0.0,0.0,0.0,0.0
2020-05-19,8.0,10.612606875823532,10.612606875823532,10.612606875823532
2020-05-20,2.0,0.0,0.0,0.0
2020-05-21,2.0,0.8338703925169275,0.8338703925169275,0.8338703925169275
2020-05-22,1.0,0.9398808843970363,0.9398808843970363,0.9398808843970363
2020-05-23,4.0,6.858642365630871,6.858642365630871,6.858642365630871
2020-05-24,0.0,0.0,0.0,0.0
2020-05-25,1.0,4.623978337092526,4.623978337092526,4.623978337092526
2020-05-26,3.0,6.117768866979757,6.117768866979757,6.117768866979757
2020-05-27,4.0,4.168232244532898,4.168232244532898,4.168232244532898
2020-05-28,1.0,0.0,0.0,0.0
2020-05-29,1.0,1.4418965412031937,1.4418965412031937,1.4418965412031937
2020-05-30,5.0,6.129932298863268,6.129932298863268,6.129932298863268
2020-05-31,1.0,0.0,0.0,0.0
2020-06-01,0.0,0.6549250412731933,0.6549250412731933,0.6549250412731933
2020-06-02,0.0,3.623090109681781,3.623090109681781,3.623090109681781
2020-06-03,4.0,7.985375043740763,7.985375043740763,7.985375043740763
2020-06-04,0.0,0.0,0.0,0.0
2020-06-05,3.0,4.383186354018084,4.383186354018084,4.383186354018084
2020-06-06,1.0,0.0,0.0,0.0
2020-06-07,0.0,0.506682237144854,0.506682237144854,0.506682237144854
2020-06-08,3.0,3.6669587055821,3.6669587055821,3.6669587055821
2020-06-09,3.0,1.8078833447812475,1.8078833447812475,1.8078833447812475
2020-06-10,1.0,0.0,0.0,0.0
2020-06-11,3.0,4.001033484449479,4.001033484449479,4.001033484449479
2020-06-12,8.0,7.653070900273878,7.653070900273878,7.653070900273878
2020-06-13,0.0,0.0,0.0,0.0
2020-06-14,0.0,1.6784613127126886,1.6784613127126886,1.6784613127126886
2020-06-15,4.0,8.25484517139559,8.25484517139559,8.25484517139559
2020-06-16,2.0,2.0224019409524256,2.0224019409524256,2.0224019409524256
2020-06-17,4.0,3.7923072723854516,3.7923072723854516,3.7923072723854516
2020-06-18,3.0,2.5019577897858465,2.5019577897858465,2.5019577897858465
2020-06-19,3.0,3.5706885669843276,3.5706885669843276,3.5706885669843276
2020-06-20,0.0,0.0,0.0,0.0
2020-06-21,3.0,5.62228377677636,5.62228377677636,5.62228377677636
2020-06-22,0.0,0.0,0.0,0.0
2020-06-23,5.0,7.905369354469207,7.905369354469207,7.905369354469207
2020-06-24,0.0,0.0,0.0,0.0
2020-06-25,1.0,4.018359559358387,4.018359559358387,4.018359559358387
2020-06-26,2.0,3.1090358788133727,3.1090358788133727,3.1090358788133727
2020-06-27,1.0,1.1935815379107853,1.1935815379107853,1.1935815379107853
2020-06-28,0.0,0.0,0.0,0.0
2020-06-29,1.0,3.0060903617125145,3.0060903617125145,3.0060903617125145
2020-06-30,4.0,5.072931053246533,5.072931053246533,5.072931053246533
2020-07-01,1.0,0.0,0.0,0.0
2020-07-02,3.0,2.854132201254629,2.854132201254629,2.854132201254629
2020-07-03,5.0,3.5080258680620933,3.5080258680620933,3.5080258680620933
2020-07-04,0.0,0.0,0.0,0.0
2020-07-05,3.0,4.397177304406265,4.397177304406265,4.397177304406265
2020-07-06,6.0,6.3204127983232565,6.3204127983232565,6.3204127983232565
