,Vermont,forecast,interval_low,interval_high
2020-03-07,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0
2020-03-19,2.0,1.9999999757452391,1.9999999757452391,1.9999999757452391
2020-03-20,0.0,0.0,0.0,0.0
2020-03-21,0.0,0.2697829100834477,0.2697829100834477,0.2697829100834477
2020-03-22,0.0,0.0,0.0,0.0
2020-03-23,3.0,3.4474420338018668,3.4474420338018668,3.4474420338018668
2020-03-24,2.0,0.0,0.0,0.0
2020-03-25,1.0,0.0,0.0,0.0
2020-03-26,1.0,0.5937979335462084,0.5937979335462084,0.5937979335462084
2020-03-27,1.0,0.9791908685879545,0.9791908685879545,0.9791908685879545
2020-03-28,2.0,2.344683652238882,2.344683652238882,2.344683652238882
2020-03-29,0.0,0.0,0.0,0.0
2020-03-30,0.0,1.2019434036057242,1.2019434036057242,1.2019434036057242
2020-03-31,1.0,1.9538412087690809,1.9538412087690809,1.9538412087690809
2020-04-01,3.0,3.362736773951876,3.362736773951876,3.362736773951876
2020-04-02,1.0,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,0.0
2020-04-04,3.0,3.7189533629992537,3.7189533629992537,3.7189533629992537
2020-04-05,2.0,0.5932708665945083,0.5932708665945083,0.5932708665945083
2020-04-06,1.0,0.6591715925536072,0.6591715925536072,0.6591715925536072
2020-04-07,0.0,0.0,0.0,0.0
2020-04-08,0.0,1.378448819926037,1.378448819926037,1.378448819926037
2020-04-09,0.0,1.5556669083169652,1.5556669083169652,1.5556669083169652
2020-04-10,1.0,1.7365119112393712,1.7365119112393712,1.7365119112393712
2020-04-11,1.0,1.0953753881102195,1.0953753881102195,1.0953753881102195
2020-04-12,2.0,2.100813842160486,2.100813842160486,2.100813842160486
2020-04-13,1.0,0.0,0.0,0.0
2020-04-14,1.0,0.8404688893138299,0.8404688893138299,0.8404688893138299
2020-04-15,0.0,0.0,0.0,0.0
2020-04-16,4.0,4.677453948474518,4.677453948474518,4.677453948474518
2020-04-17,2.0,0.0,0.0,0.0
2020-04-18,3.0,2.553780487125816,2.553780487125816,2.553780487125816
2020-04-19,0.0,0.0,0.0,0.0
2020-04-20,0.0,1.5516322946499868,1.5516322946499868,1.5516322946499868
2020-04-21,2.0,3.3967802384562695,3.3967802384562695,3.3967802384562695
2020-04-22,0.0,0.0,0.0,0.0
2020-04-23,3.0,4.7964492511613095,4.7964492511613095,4.7964492511613095
2020-04-24,1.0,0.0,0.0,0.0
2020-04-25,2.0,3.1574572319898517,3.1574572319898517,3.1574572319898517
2020-04-26,0.0,0.0,0.0,0.0
2020-04-27,1.0,1.9556885442029928,1.9556885442029928,1.9556885442029928
2020-04-28,0.0,0.3584514468954596,0.3584514468954596,0.3584514468954596
2020-04-29,0.0,0.8771586581367837,0.8771586581367837,0.8771586581367837
2020-04-30,2.0,3.0613673772137315,3.0613673772137315,3.0613673772137315
2020-05-01,1.0,0.06915746389666622,0.06915746389666622,0.06915746389666622
2020-05-02,1.0,1.3891284475827748,1.3891284475827748,1.3891284475827748
2020-05-03,2.0,1.3774849836961043,1.3774849836961043,1.3774849836961043
2020-05-04,-1.0,0.0,0.0,0.0
2020-05-05,0.0,1.7879861028357305,1.7879861028357305,1.7879861028357305
2020-05-06,0.0,0.0441740610674747,0.0441740610674747,0.0441740610674747
2020-05-07,1.0,2.2054753971382564,2.2054753971382564,2.2054753971382564
2020-05-08,0.0,0.0,0.0,0.0
2020-05-09,0.0,0.27061775784979497,0.27061775784979497,0.27061775784979497
2020-05-10,0.0,0.6206783349282011,0.6206783349282011,0.6206783349282011
2020-05-11,0.0,0.29265804086529756,0.29265804086529756,0.29265804086529756
2020-05-12,0.0,0.23087410554335502,0.23087410554335502,0.23087410554335502
2020-05-13,0.0,0.0,0.0,0.0
2020-05-14,0.0,0.24173705205878726,0.24173705205878726,0.24173705205878726
2020-05-15,0.0,0.10939993206886461,0.10939993206886461,0.10939993206886461
2020-05-16,0.0,0.04950975978882326,0.04950975978882326,0.04950975978882326
2020-05-17,1.0,1.0224060058609292,1.0224060058609292,1.0224060058609292
2020-05-18,0.0,0.0,0.0,0.0
2020-05-19,0.0,0.13948038611337107,0.13948038611337107,0.13948038611337107
2020-05-20,0.0,0.0,0.0,0.0
2020-05-21,0.0,0.2246608588920724,0.2246608588920724,0.2246608588920724
2020-05-22,0.0,0.20010146258993497,0.20010146258993497,0.20010146258993497
2020-05-23,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.2354345562633222,0.2354345562633222,0.2354345562633222
2020-05-25,0.0,0.10654768956114356,0.10654768956114356,0.10654768956114356
2020-05-26,0.0,0.04821895570312998,0.04821895570312998,0.04821895570312998
2020-05-27,0.0,0.02182184263387825,0.02182184263387825,0.02182184263387825
2020-05-28,1.0,1.009875627924554,1.009875627924554,1.009875627924554
2020-05-29,0.0,0.0,0.0,0.0
2020-05-30,0.0,0.13691405944526086,0.13691405944526086,0.13691405944526086
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.22413525363093065,0.22413525363093065,0.22413525363093065
2020-06-02,0.0,0.19986359592302044,0.19986359592302044,0.19986359592302044
2020-06-03,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.23538583917163847,0.23538583917163847,0.23538583917163847
2020-06-05,0.0,0.10652564226999693,0.10652564226999693,0.10652564226999693
2020-06-06,0.0,0.04820897803348461,0.04820897803348461,0.04820897803348461
2020-06-07,0.0,0.021817327163433833,0.021817327163433833,0.021817327163433833
2020-06-08,0.0,0.009873584413989002,0.009873584413989002,0.009873584413989002
2020-06-09,0.0,0.004468352601575265,0.004468352601575265,0.004468352601575265
2020-06-10,0.0,0.0020221737480255377,0.0020221737480255377,0.0020221737480255377
2020-06-11,0.0,0.0009151368639068339,0.0009151368639068339,0.0009151368639068339
2020-06-12,0.0,0.0004141388845396046,0.0004141388845396046,0.0004141388845396046
2020-06-13,0.0,0.00018740843054044644,0.00018740843054044644,0.00018740843054044644
2020-06-14,0.0,8.479983552057979e-05,8.479983552057979e-05,8.479983552057979e-05
2020-06-15,0.0,3.8363533796461865e-05,3.8363533796461865e-05,3.8363533796461865e-05
2020-06-16,0.0,1.7348431529484845e-05,1.7348431529484845e-05,1.7348431529484845e-05
2020-06-17,0.0,7.837886828589167e-06,7.837886828589167e-06,7.837886828589167e-06
2020-06-18,1.0,1.000003533817338,1.000003533817338,1.000003533817338
2020-06-19,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.1348921716374005,0.1348921716374005,0.1348921716374005
2020-06-21,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.2237211540221572,0.2237211540221572,0.2237211540221572
2020-06-23,0.0,0.19967619198894335,0.19967619198894335,0.19967619198894335
2020-06-24,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.2353474572715736,0.2353474572715736,0.2353474572715736
2020-06-26,0.0,0.1065082722485888,0.1065082722485888,0.1065082722485888
2020-06-27,0.0,0.048201117097907954,0.048201117097907954,0.048201117097907954
2020-06-28,0.0,0.02181376963712525,0.02181376963712525,0.02181376963712525
2020-06-29,0.0,0.009871974428343795,0.009871974428343795,0.009871974428343795
2020-06-30,0.0,0.0044676239903007646,0.0044676239903007646,0.0044676239903007646
2020-07-01,0.0,0.0020218440094400382,0.0020218440094400382,0.0020218440094400382
2020-07-02,0.0,0.0009149876381968097,0.0009149876381968097,0.0009149876381968097
2020-07-03,0.0,0.00041407135130718485,0.00041407135130718485,0.00041407135130718485
2020-07-04,0.0,0.00018737786786140036,0.00018737786786140036,0.00018737786786140036
2020-07-05,0.0,8.478600414723907e-05,8.478600414723907e-05,8.478600414723907e-05
2020-07-06,0.0,3.835727430303828e-05,3.835727430303828e-05,3.835727430303828e-05
2020-07-07,0.0,1.7345598748028277e-05,1.7345598748028277e-05,1.7345598748028277e-05
2020-07-08,0.0,7.836604831750497e-06,7.836604831750497e-06,7.836604831750497e-06
2020-07-09,0.0,3.5332371606155084e-06,3.5332371606155084e-06,3.5332371606155084e-06
2020-07-10,0.0,1.585715322235908e-06,1.585715322235908e-06,1.585715322235908e-06
2020-07-11,0.0,7.043494709269284e-07,7.043494709269284e-07,7.043494709269284e-07
2020-07-12,0.0,3.0548063744573874e-07,3.0548063744573874e-07,3.0548063744573874e-07
2020-07-13,0.0,1.249695068109874e-07,1.249695068109874e-07,1.249695068109874e-07
2020-07-14,0.0,4.3277818847673834e-08,4.3277818847673834e-08,4.3277818847673834e-08
2020-07-15,0.0,6.3076228335639715e-09,6.3076228335639715e-09,6.3076228335639715e-09
2020-07-16,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0,0.0
2020-07-19,,-2.297277634656732e-08,-1.223704803448885,1.2237047575033324
2020-07-20,,-2.7665398950165423e-08,-1.2420322434005036,1.2420321880697058
2020-07-21,,-3.1897039270878225e-08,-1.2583508133793722,1.2583507495852937
2020-07-22,,-3.095540294492431e-08,-1.2601292609706318,1.260129199059826
2020-07-23,,-3.606600685012611e-08,-1.2880401334075238,1.28804006127551
2020-07-24,,-4.204125228920966e-08,-1.3242674718530303,1.3242673877705258
2020-07-25,,-4.4500175317934175e-08,-1.329404888700888,1.3294047997005374
