,Texas,forecast,interval_low,interval_high
2020-03-12,0.0,0.0,0.0,1.5967726707458496
2020-03-13,0.0,0.0,0.0,1.5967726707458496
2020-03-14,0.0,0.0,0.0,1.5967726707458496
2020-03-15,0.0,0.0,0.0,1.5967726707458496
2020-03-16,0.0,0.0,0.0,1.5967726707458496
2020-03-17,1.0,0.0,0.0,1.5967726707458496
2020-03-18,2.0,0.0,0.0,1.5967726707458496
2020-03-19,2.0,0.0,0.0,1.7715147733688354
2020-03-20,-1.0,0.0,0.0,2.0315651893615723
2020-03-21,1.0,0.0,0.0,1.9286879301071167
2020-03-22,2.0,0.0,0.0,2.0628180503845215
2020-03-23,2.0,0.0,0.0,2.323880195617676
2020-03-24,3.0,0.0,0.0,2.5916829109191895
2020-03-25,3.0,0.0,0.0,2.8455052375793457
2020-03-26,6.0,0.0,0.0,2.965383529663086
2020-03-27,5.0,0.0,0.0,3.462035655975342
2020-03-28,4.0,0.0,0.0,4.283246040344238
2020-03-29,7.0,0.0,0.0,4.709056854248047
2020-03-30,8.0,0.0,0.0,5.368201732635498
2020-03-31,9.0,0.6169617686952863,0.0,6.17021369934082
2020-04-01,12.0,1.3121771131243025,0.0,6.9724884033203125
2020-04-02,11.0,2.1927807671683177,0.0,8.16923713684082
2020-04-03,23.0,3.2148986203329906,0.0,8.83926773071289
2020-04-04,16.0,4.393788201468332,0.0,11.1763277053833
2020-04-05,20.0,5.735050814492362,0.0,12.867120742797852
2020-04-06,14.0,7.281533786228725,0.0,14.659285545349121
2020-04-07,10.0,9.013118743896484,0.0,15.595704078674316
2020-04-08,29.0,10.783431495938983,0.0,15.887115478515625
2020-04-09,21.0,12.800721194062914,0.0,18.116844177246094
2020-04-10,28.0,14.949925558907646,2.6481571197509766,19.55783462524414
2020-04-11,28.0,16.75210053580148,6.420015335083008,20.10309600830078
2020-04-12,17.0,18.43085261753627,9.978706359863281,21.75737953186035
2020-04-13,22.0,19.71162155696324,12.790360450744629,22.647546768188477
2020-04-14,37.0,21.109139714922225,14.694727897644043,22.919925689697266
2020-04-15,33.0,23.133655275617325,17.889955520629883,26.493764877319336
2020-04-16,39.0,25.04491642543248,21.165977478027344,27.452178955078125
2020-04-17,37.0,26.546309879847936,20.940120697021484,29.430269241333008
2020-04-18,25.0,28.42361749921526,23.999916076660156,31.500713348388672
2020-04-19,14.0,29.940599169049943,24.398468017578125,32.051883697509766
2020-04-20,17.0,31.77890941074916,27.68647003173828,34.805118560791016
2020-04-21,30.0,33.937971932547434,30.015743255615234,36.4292106628418
2020-04-22,19.0,35.016335896083284,28.7907657623291,37.42648696899414
2020-04-23,48.0,35.626864842006135,26.761993408203125,39.26984405517578
2020-04-24,20.0,35.378173283168245,27.495718002319336,41.370384216308594
2020-04-25,14.0,34.288369042532786,25.04846954345703,42.20224380493164
2020-04-26,13.0,32.940478461129324,23.683313369750977,45.697044372558594
2020-04-27,17.0,31.78999764578683,23.82648468017578,46.7136116027832
2020-04-28,51.0,30.606280735560826,23.9677677154541,42.61788558959961
2020-04-29,40.0,30.230478831699916,26.33812713623047,38.580467224121094
2020-04-30,53.0,30.06304795401437,26.988662719726562,35.78789138793945
2020-05-01,28.0,29.656760896955216,27.527854919433594,30.981931686401367
2020-05-02,23.0,30.042738233293807,27.834171295166016,30.879249572753906
2020-05-03,15.0,31.327145712716238,27.37505531311035,34.3148078918457
2020-05-04,23.0,33.45416341509138,31.730588912963867,35.120540618896484
2020-05-05,24.0,35.86717169625418,34.017311096191406,38.4441032409668
2020-05-06,29.0,37.98895481654576,30.583297729492188,41.78167724609375
2020-05-07,31.0,37.974137442452566,28.739883422851562,44.77627944946289
2020-05-08,40.0,37.74813597542899,25.133159637451172,44.65989685058594
2020-05-09,41.0,37.089356013706755,25.459299087524414,47.245052337646484
2020-05-10,28.0,36.23449352809361,26.22509765625,53.20402145385742
2020-05-11,23.0,35.545304434640066,26.733598709106445,57.869163513183594
2020-05-12,32.0,34.03934097290039,29.3120059967041,47.641014099121094
2020-05-13,23.0,34.270395278930664,30.949560165405273,42.20330810546875
2020-05-14,63.0,34.470157623291016,31.686603546142578,37.718414306640625
2020-05-15,45.0,36.60649980817522,32.79925537109375,38.93373107910156
2020-05-16,38.0,38.57938276018415,36.70173263549805,40.53020477294922
2020-05-17,25.0,39.88585335867746,36.23428726196289,43.49677658081055
2020-05-18,7.0,40.705718994140625,36.17658233642578,46.084388732910156
2020-05-19,38.0,41.59043066842215,34.53703689575195,49.188201904296875
2020-05-20,43.0,42.731056213378906,35.337642669677734,48.96444320678711
2020-05-21,29.0,44.3951655796596,38.22828674316406,53.32488250732422
2020-05-22,10.0,44.098239353724885,32.83997344970703,53.119380950927734
2020-05-23,8.0,42.49885123116629,27.911991119384766,52.06559753417969
2020-05-24,50.0,40.558804103306365,23.74696159362793,54.63916015625
2020-05-25,5.0,39.24926894051688,25.706562042236328,56.072776794433594
2020-05-26,13.0,37.61132676260812,27.16168212890625,56.63413619995117
2020-05-27,35.0,35.81609616960798,23.549604415893555,62.06517791748047
2020-05-28,30.0,32.449031012398855,21.916563034057617,48.877479553222656
2020-05-29,8.0,29.83753558567592,21.63457489013672,40.05924606323242
2020-05-30,38.0,27.760008130754745,20.646648406982422,34.33086395263672
2020-05-31,18.0,27.812656947544642,21.242263793945312,35.22150802612305
2020-06-01,8.0,27.781989233834402,21.397418975830078,40.32569122314453
2020-06-02,33.0,26.17526708330427,20.508874893188477,32.74040603637695
2020-06-03,28.0,25.778703144618444,21.666736602783203,31.215314865112305
2020-06-04,32.0,26.34941155569894,23.780317306518555,31.69007110595703
2020-06-05,36.0,26.9306640625,23.871429443359375,32.36444854736328
2020-06-06,21.0,27.949391773768834,23.295896530151367,34.897640228271484
2020-06-07,8.0,26.991121292114258,23.801916122436523,30.48750114440918
2020-06-08,7.0,27.969628470284597,24.448074340820312,31.247060775756836
2020-06-09,19.0,28.838080542428152,24.75919532775879,33.65047073364258
2020-06-10,38.0,28.85542188371931,22.616493225097656,33.7526741027832
2020-06-11,25.0,29.10727446419852,23.642324447631836,34.25872802734375
2020-06-12,26.0,29.300502232142858,22.464887619018555,36.78876495361328
2020-06-13,15.0,27.374509811401367,20.847745895385742,31.893016815185547
2020-06-14,13.0,26.208097185407365,19.257286071777344,32.795291900634766
2020-06-15,17.0,25.681949615478516,18.91115379333496,36.718727111816406
2020-06-16,48.0,24.987762178693497,20.177352905273438,31.219785690307617
2020-06-17,40.0,25.69660132271903,23.37842559814453,30.184724807739258
2020-06-18,40.0,26.019020898001536,24.009199142456055,27.49871063232422
2020-06-19,29.0,26.149473462785995,21.653276443481445,28.433332443237305
2020-06-20,25.0,27.14853940691267,21.280275344848633,31.1092472076416
2020-06-21,8.0,29.139026641845703,25.47476577758789,31.58745765686035
2020-06-22,16.0,31.392671857561385,29.905990600585938,32.82546615600586
2020-06-23,29.0,33.60266957964216,30.886547088623047,34.997833251953125
2020-06-24,34.0,34.57937376839774,27.730104446411133,38.313777923583984
2020-06-25,47.0,35.19383158002581,26.483592987060547,40.154945373535156
2020-06-26,37.0,34.80247034345354,26.96841812133789,39.80687713623047
2020-06-27,34.0,34.40407262529646,26.402103424072266,43.29231643676758
2020-06-28,15.0,33.8224732535226,26.466773986816406,47.6314811706543
2020-06-29,13.0,33.673288345336914,27.452219009399414,50.342525482177734
2020-06-30,39.0,33.175755637032644,29.815311431884766,41.112247467041016
2020-07-01,48.0,34.3002199445452,32.283668518066406,36.010066986083984
2020-07-02,39.0,35.74769047328404,32.96263122558594,38.93505096435547
2020-07-03,58.0,36.74463980538504,32.445865631103516,39.63839340209961
2020-07-04,20.0,37.699049268450054,33.93657684326172,40.06645584106445
2020-07-05,21.0,38.59084865025112,33.394081115722656,45.097782135009766
2020-07-06,36.0,39.24330847603934,34.822052001953125,48.646087646484375
2020-07-07,101.0,40.81261171613421,36.5040283203125,49.627349853515625
2020-07-08,97.0,43.677641187395366,39.690364837646484,50.34529495239258
2020-07-09,131.0,46.24766104561942,41.84025955200195,53.01704025268555
2020-07-10,65.0,50.47138541085379,41.57957077026367,66.06221771240234
2020-07-11,67.0,54.91460200718471,44.27218246459961,67.61937713623047
2020-07-12,78.0,61.9922240121024,48.7536506652832,76.44779205322266
2020-07-13,60.0,72.2166497366769,55.7617073059082,87.16416931152344
2020-07-14,86.0,83.34079306466239,62.63822937011719,103.9925537109375
2020-07-15,144.0,93.36991664341518,77.30653381347656,116.06449127197266
2020-07-16,151.0,103.19656481061664,81.92271423339844,123.4296875
2020-07-17,163.0,108.88188934326172,94.7828140258789,121.57105255126953
2020-07-18,119.0,116.1020747593471,105.65068054199219,132.47926330566406
2020-07-19,73.0,123.66558074951172,105.2733154296875,161.3030548095703
2020-07-20,94.0,131.1945811680385,112.06893920898438,181.729736328125
2020-07-21,107.0,138.3281010219029,115.58806610107422,171.7421417236328
2020-07-22,240.0,150.70779418945312,114.34489440917969,173.1855010986328
2020-07-23,183.0,158.2859375,132.93124389648438,176.14752197265625
2020-07-24,168.0,170.23393630981445,147.84498596191406,192.423828125
2020-07-25,186.0,184.8930918375651,154.19541931152344,220.2438201904297
2020-07-26,86.0,201.66481018066406,166.30296325683594,237.0266571044922
2020-07-27,637.0,265.89752197265625,265.89752197265625,265.89752197265625
2020-07-28,,261.7278747558594,261.7278747558594,261.7278747558594
2020-07-29,,285.2151794433594,285.2151794433594,285.2151794433594
2020-07-30,,282.5103759765625,282.5103759765625,282.5103759765625
2020-07-31,,304.3082275390625,304.3082275390625,304.3082275390625
2020-08-01,,332.5429382324219,332.5429382324219,332.5429382324219
2020-08-02,,295.7862854003906,295.7862854003906,295.7862854003906
2020-08-03,,474.9553527832031,474.9553527832031,474.9553527832031
